Task,Protocol,Model,Held_Out_Attack,Runs,Accuracy_Mean,Accuracy_SD,Accuracy_CI95_Low,Accuracy_CI95_High,Balanced_Accuracy_Mean,Balanced_Accuracy_SD,Balanced_Accuracy_CI95_Low,Balanced_Accuracy_CI95_High,Precision_Mean,Precision_SD,Precision_CI95_Low,Precision_CI95_High,Attack_Recall_Mean,Attack_Recall_SD,Attack_Recall_CI95_Low,Attack_Recall_CI95_High,Specificity_Mean,Specificity_SD,Specificity_CI95_Low,Specificity_CI95_High,F1_Mean,F1_SD,F1_CI95_Low,F1_CI95_High,MCC_Mean,MCC_SD,MCC_CI95_Low,MCC_CI95_High,FPR_Mean,FPR_SD,FPR_CI95_Low,FPR_CI95_High,FNR_Mean,FNR_SD,FNR_CI95_Low,FNR_CI95_High,TN_Mean,TN_SD,TN_CI95_Low,TN_CI95_High,FP_Mean,FP_SD,FP_CI95_Low,FP_CI95_High,FN_Mean,FN_SD,FN_CI95_Low,FN_CI95_High,TP_Mean,TP_SD,TP_CI95_Low,TP_CI95_High,ROC_AUC_Mean,ROC_AUC_SD,ROC_AUC_CI95_Low,ROC_AUC_CI95_High,PR_AUC_Mean,PR_AUC_SD,PR_AUC_CI95_Low,PR_AUC_CI95_High,Brier_Mean,Brier_SD,Brier_CI95_Low,Brier_CI95_High,ECE_10_Mean,ECE_10_SD,ECE_10_CI95_Low,ECE_10_CI95_High,Training_Rows_Mean,Training_Rows_SD,Training_Rows_CI95_Low,Training_Rows_CI95_High,Testing_Rows_Mean,Testing_Rows_SD,Testing_Rows_CI95_Low,Testing_Rows_CI95_High,Training_Attacks_Mean,Training_Attacks_SD,Training_Attacks_CI95_Low,Training_Attacks_CI95_High,Testing_Attacks_Mean,Testing_Attacks_SD,Testing_Attacks_CI95_Low,Testing_Attacks_CI95_High,Feature_Count_Mean,Feature_Count_SD,Feature_Count_CI95_Low,Feature_Count_CI95_High,Training_Seconds_Mean,Training_Seconds_SD,Training_Seconds_CI95_Low,Training_Seconds_CI95_High,Inference_Seconds_Mean,Inference_Seconds_SD,Inference_Seconds_CI95_Low,Inference_Seconds_CI95_High,Flows_Per_Second_Mean,Flows_Per_Second_SD,Flows_Per_Second_CI95_Low,Flows_Per_Second_CI95_High
binary,unseen,decision_tree,FTP-Patator,3,0.9790783333333333,0.00010299676370322691,0.9789617815232038,0.9791948851434628,0.6604341126599964,5.307223910218074e-05,0.6603740557677934,0.6604941695521994,0.9220972921841981,0.009223391311818359,0.9116600423690278,0.9325345419993685,0.3216995447647951,0.0,0.3216995447647951,0.3216995447647951,0.9991686805551977,0.00010614447820444591,0.9990485667707916,0.9992887943396038,0.47698223659539085,0.0012296634682191045,0.4755907413879885,0.4783737318027932,0.537908230825504,0.0028373535533548827,0.5346974630233854,0.5411189986276226,0.0008313194448022333,0.00010614447820432571,0.000711205660396284,0.0009514332292081826,0.6783004552352049,0.0,0.6783004552352049,0.6783004552352049,193907.66666666666,20.5993527406405,193884.35630464077,193930.97702869255,161.33333333333334,20.5993527406405,138.02297130744927,184.64369535921742,4023.0,0.0,4023.0,4023.0,1908.0,0.0,1908.0,1908.0,0.6604739685016908,5.178713817975155e-05,0.6604153658380802,0.6605325711653014,0.32381137880777155,0.002879987984904524,0.3205523656046104,0.3270703920109327,0.020829818251393867,9.527038176800194e-05,0.02072200966549714,0.020937626837290595,0.020855433857938435,0.0001223454409483206,0.020716986958337787,0.020993880757539083,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117692.66666666667,44.45597072760118,117642.36,117742.97333333334,5931.0,0.0,5931.0,5931.0,78.0,0.0,78.0,78.0,19.61684733333338,1.2323635374596924,18.222296709953387,21.01139795671337,0.016426999999869865,0.0007655113255129126,0.015560742386958794,0.017293257612780936,12192268.691380562,553353.1740424341,11566090.62755951,12818446.755201615
binary,unseen,decision_tree,Heartbleed,3,0.9991483333333333,0.0001537313674346823,0.9989743699144455,0.9993222967522211,0.4996016447571283,7.686991156247329e-05,0.4995146582634273,0.49968863125082935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992032895142566,0.00015373982312494658,0.9990293165268546,0.9993772625016587,0.0,0.0,0.0,0.0,-0.00020872137699303332,2.0866329461659533e-05,-0.00023233385161914287,-0.00018510890236692377,0.0007967104857433334,0.00015373982312490378,0.0006227374983413293,0.0009706834731453375,1.0,0.0,1.0,1.0,199829.66666666666,30.746273486933884,199794.8739828891,199864.4593504442,159.33333333333334,30.74627348693388,124.54064955578545,194.12601711088124,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.4996016447571283,7.686991156247329e-05,0.4995146582634273,0.49968863125082935,5.5e-05,0.0,5.5e-05,5.5e-05,0.0007623158940983666,0.0001396859310529201,0.000604246382703369,0.0009203854054933642,0.0008012858321926334,0.00014552418157454065,0.0006366097183975377,0.000965961945987729,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,119025.0,45.033320996790806,118974.04,119075.96,11.0,0.0,11.0,11.0,78.0,0.0,78.0,78.0,21.76185609999933,3.744056331815921,17.525057515170644,25.99865468482802,0.019214866667122434,0.004405324892153523,0.014229772262911347,0.02419996107133352,10745133.443016328,2205552.251339896,8249316.118411494,13240950.767621161
binary,unseen,decision_tree,Infiltration,3,0.9989916666666666,0.00016772994167209746,0.9988018623697945,0.9991814709635387,0.5134721472087197,8.38800692485301e-05,0.5133772279748215,0.5135670664426178,0.006149449560302233,0.0013889739770061213,0.004577677541239369,0.007721221579365097,0.027777777777777696,4.2491873609703695e-18,0.027777777777777693,0.0277777777777777,0.9991665166396618,0.0001677601384971308,0.9989766781718654,0.9993563551074582,0.010019958255252334,0.001821516357872427,0.007958718454532467,0.0120811980559722,0.012636273619090733,0.0014764554142854005,0.010965507034557787,0.01430704020362368,0.0008334833603381332,0.00016776013849702665,0.0006436448925418606,0.0010233218281344059,0.9722222222222222,0.0,0.9722222222222222,0.9722222222222222,199797.33333333334,33.54598833442434,199759.37247395894,199835.29419270775,166.66666666666666,33.54598833442434,128.70580729224724,204.62752604108607,35.0,0.0,35.0,35.0,1.0,0.0,1.0,1.0,0.513475805274579,8.35876575003874e-05,0.5133812169357238,0.5135703936134343,0.0004296117017692667,7.650729096874803e-05,0.00034303555189914634,0.000516187851639387,0.0009089232258650666,0.0001589210267694735,0.000729087154597982,0.0010887592971321513,0.0009521841731416667,0.000162581727728533,0.000768205628773676,0.0011361627175096574,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,119019.66666666667,44.45597072760118,118969.36,119069.97333333334,36.0,0.0,36.0,36.0,78.0,0.0,78.0,78.0,18.859935666666086,1.482660810746828,17.18214701499097,20.5377243183412,0.01842796666702873,0.0035114966143320082,0.014454334176564363,0.0224015991574931,11102492.891188778,1969471.1402435214,8873826.492946416,13331159.28943114
binary,unseen,decision_tree,PortScan,3,0.552075,0.0008056519099462121,0.551163319039722,0.5529866809602779,0.5030961704325408,0.0008990081083846207,0.502078846988717,0.5041134938763647,0.8915498738333384,0.017295342341058107,0.8719783515429186,0.9111213961237582,0.006856762454232733,0.0018449895176101902,0.004768960272729942,0.008944564635735524,0.9993355784108492,5.0675929396808285e-05,0.999278233198351,0.9993929236233474,0.013604615752717765,0.003632262005498712,0.00949432435729958,0.01771490714813595,0.052086674376228,0.008455471693232432,0.04251840741413051,0.06165494133832549,0.0006644215891507666,5.067592939684611e-05,0.0006070763766525076,0.0007217668016490256,0.9931432375457673,0.0018449895176102077,0.9910554353642644,0.9952310397272701,109797.0,5.5677643628300215,109790.69948150282,109803.30051849718,73.0,5.5677643628300215,66.69948150281793,79.30051849718207,89512.0,166.28890522220658,89323.82638938115,89700.17361061885,618.0,166.28890522220658,429.82638938115326,806.1736106188467,0.5030968903793732,0.0008992215953825058,0.502079325352269,0.5041144554064775,0.45392131769172384,0.0009465138829129484,0.4528502364033445,0.4549923989801032,0.44789026179888686,0.000810002081616411,0.4469736581559507,0.448806865441823,0.44792944490605563,0.0008305714693726433,0.4469895648096655,0.44886932500244575,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,97905.0,38.1051177665153,97861.88,97948.12,90130.0,0.0,90130.0,90130.0,78.0,0.0,78.0,78.0,17.503688566665613,1.4627627341936738,15.848416708304962,19.15896042502626,0.014206033333418066,0.002256547782668075,0.01165250913268324,0.01675955753415289,14299569.164315134,2088032.9018677077,11936737.502693705,16662400.825936563
binary,unseen,decision_tree,SSH-Patator,3,0.9831533333333334,0.0001537313674347088,0.9829793699144457,0.9833272967522212,0.5004328818549739,0.0007538498966313285,0.49957982039110654,0.5012859433188414,0.0350891991059002,0.03153706580657433,-0.0005983504225380021,0.0707767486343384,0.0016568292430361334,0.0014348562142022332,3.3136584860722585e-05,0.0032805219012115444,0.9992089344669116,0.00014385449642372047,0.9990461477797322,0.999371721154091,0.0031606672519753666,0.0027374434092930313,6.29584210518376e-05,0.006258376082898896,0.004043200281921333,0.006850126010103537,-0.0037084470260742904,0.011794847589916956,0.0007910655330883332,0.00014385449642369548,0.0006282788459089903,0.0009538522202676761,0.9983431707569639,0.0014348562142022195,0.9967194780987885,0.9999668634151393,196625.33333333334,28.307831660749528,196593.30000624352,196657.36666042317,155.66666666666666,28.307831660749525,123.6333395768303,187.69999375650303,3213.6666666666665,4.618802153517007,3208.44,3218.893333333333,5.333333333333333,4.618802153517007,0.10666666666666558,10.56,0.5004327197765063,0.0007537535809667049,0.49957976730407366,0.5012856722489388,0.016182174666100068,9.350515598429863e-05,0.01607636362122289,0.016287985710977247,0.0167620232716173,0.00014893161860964318,0.016593491279830855,0.016930555263403743,0.0167960326036052,0.00014880767587568,0.01662764086622556,0.01696442434098484,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,118303.66666666667,44.45597072760118,118253.36,118353.97333333334,3219.0,0.0,3219.0,3219.0,78.0,0.0,78.0,78.0,19.81723130000076,0.7078043558191305,19.01627527068386,20.61818732931766,0.016605799999524534,0.0003920807694354041,0.016162118841480427,0.01704948115756864,12048402.670490691,280676.1722300324,11730787.68185013,12366017.659131253
binary,unseen,decision_tree,Web Attack - Brute Force,3,0.9985766666666667,0.0003661056313870778,0.9981623791443937,0.9989909541889397,0.9576435668375712,0.02136620104098926,0.9334654342693246,0.9818216994058179,0.8930684498296949,0.01928292330452485,0.8712477679468594,0.9148891317125304,0.9160997732426304,0.042712927279170074,0.8677655459201191,0.9644340005651416,0.9991873604325123,0.00015445955280785282,0.999012572994303,0.9993621478707216,0.9041501826861991,0.026292835999625726,0.8743970378395995,0.9339033275327986,0.90365358346814,0.026582399497961706,0.8735727666766654,0.9337344002596145,0.0008126395674876667,0.00015445955280789947,0.0006378521292782687,0.0009874270056970647,0.08390022675736959,0.04271292727917011,0.035565999434858275,0.1322344540798809,198368.66666666666,30.6648550189518,198333.96611655894,198403.36721677438,161.33333333333334,30.6648550189518,126.6327832256221,196.03388344104457,123.33333333333333,62.788003100380045,52.28201916924171,194.38464749742496,1346.6666666666667,62.78800310038004,1275.6153525025752,1417.7179808307583,0.9577388013920455,0.021370775029378626,0.9335554928686802,0.9819221099154107,0.8421138563505598,0.04739497671355994,0.7884813913254924,0.8957463213756272,0.0013466744115289999,0.0003678040015887741,0.0009304650024494513,0.0017628838206085484,0.0013329959950395334,0.0003791055637480784,0.0009039976644483071,0.0017619943256307598,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,118697.66666666667,44.45597072760118,118647.36,118747.97333333334,1470.0,0.0,1470.0,1470.0,78.0,0.0,78.0,78.0,19.777568266665185,0.20677580961861045,19.543579410748578,20.01155712258179,0.016637500000797403,0.00055787967089151,0.01600619972359472,0.017268800278000086,12029930.970671773,397908.6123387471,11579654.987556346,12480206.9537872
binary,unseen,decision_tree,Web Attack - SQL Injection,3,0.9991266666666666,0.00016862186493256604,0.9989358530636109,0.9993174802697223,0.8329141226495448,0.06307156997392208,0.7615419223603386,0.904286322938751,0.08015403964517454,0.02959842976012227,0.04666026332156476,0.11364781596878432,0.6666666666666666,0.12598815766974242,0.5240976450458182,0.809235688287515,0.9991615786324232,0.00015544583423973717,0.9989856751117074,0.9993374821531389,0.14282615949282615,0.04989215166438447,0.08636787499281742,0.19928444399283488,0.23039335800539798,0.06420442043137314,0.15773921674373229,0.30304749926706365,0.0008384213675769001,0.0001554458342397481,0.0006625178468611601,0.0010143248882926402,0.33333333333333326,0.12598815766974242,0.1907643117124849,0.47590235495418165,199811.33333333334,31.0859024854247,199776.15632316415,199846.51034350254,167.66666666666666,31.085902485424697,132.48965649746035,202.84367683587297,7.0,2.6457513110645907,4.006050545962184,9.993949454037816,14.0,2.6457513110645907,11.006050545962184,16.993949454037814,0.8329733749027776,0.06307598125135816,0.7615961827832296,0.9043505670223255,0.07126835319622243,0.04175472028848416,0.024018439159174468,0.1185182672332704,0.0007767955587427667,0.00015915145834895765,0.00059669872959617,0.0009568923878893634,0.0008171867715453,0.0001632036093211901,0.000632504501907657,0.001001869041182943,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,119023.0,45.033320996790806,118972.04,119073.96,21.0,0.0,21.0,21.0,78.0,0.0,78.0,78.0,19.687706100001378,0.8469404724155124,18.729302732917475,20.64610946708528,0.016360900001018266,0.00048407161534753403,0.015813121401259473,0.01690867860077706,12231528.429317521,368169.4182460414,11814905.51236331,12648151.346271731
binary,unseen,decision_tree,Web Attack - XSS,3,0.9989766666666666,0.00016373250542682993,0.9987913858947434,0.9991619474385899,0.9635615993619774,0.005512859586001173,0.957323211468652,0.9697999872553028,0.7943422175593057,0.03549442219353086,0.7541764977113018,0.8345079374073096,0.9279141104294478,0.011059973237619598,0.9153985725185472,0.9404296483403485,0.9992090882945068,0.00016805407507469196,0.9990189172061605,0.9993992593828531,0.8556252699994044,0.02012927215206545,0.8328468542360553,0.8784036857627534,0.8578793771691199,0.018993732280798467,0.8363859457364599,0.8793728086017799,0.0007909117054931666,0.0001680540750747769,0.000600740617146808,0.0009810827938395252,0.07208588957055213,0.01105997323761959,0.059570351659651466,0.0846014274814528,199190.33333333334,33.50124375800596,199152.42310721366,199228.24355945303,157.66666666666666,33.50124375800596,119.75644054699751,195.5768927863358,47.0,7.211102550927978,38.839869282092764,55.160130717907236,605.0,7.211102550927978,596.8398692820928,613.1601307179072,0.9636654899368672,0.005513479858513645,0.9574264001391177,0.9699045797346166,0.7828009075229515,0.027331462462340087,0.7518724461913943,0.8137293688545087,0.0009365505823417334,0.00014442520148660965,0.0007731180815878558,0.001099983083095611,0.0009673203019030333,0.00015116272706788166,0.0007962635732214377,0.001138377030584629,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,118881.66666666667,44.45597072760118,118831.36,118931.97333333334,652.0,0.0,652.0,652.0,78.0,0.0,78.0,78.0,19.83598073333269,1.247304865574944,18.42452240552629,21.24743906113909,0.016232300000410736,0.0005918276021609774,0.015562584022584614,0.01690201597823686,12332124.135458536,453104.6331821427,11819387.974858534,12844860.29605854
binary,unseen,linear_svm,Bot,3,0.9198149999999999,0.0006652255256678144,0.9190622264528203,0.9205677735471796,0.593962292316485,0.006581467903589731,0.5865146602755162,0.6014099243574538,0.03372283941160677,0.0013752227311159201,0.032166628392156046,0.03527905043105749,0.26163586584531145,0.013967693591473325,0.24582993260152058,0.2774417990891023,0.9262887187876584,0.0008084417294883026,0.9253738808493758,0.927203556725941,0.05974438124610704,0.002521847324124415,0.056890642352487836,0.06259812013972624,0.0698235847529744,0.004482859334360905,0.0647507518678467,0.07489641763810209,0.07371128121234145,0.0008084417294883889,0.07279644327405872,0.07462611915062418,0.7383641341546886,0.013967693591473308,0.7225582009108977,0.7541700673984795,183453.33333333334,160.11350140863615,183272.14784998057,183634.51881668612,14598.666666666666,160.11350140863615,14417.481183313894,14779.852150019438,1438.3333333333333,27.209067116190024,1407.5433753744287,1469.1232912922378,509.6666666666667,27.209067116190024,478.87670870776213,540.4566246255713,0.727022897062564,0.0017895104409651828,0.7249978753663385,0.7290479187587894,0.03710422567382643,0.0001276246635039136,0.03695980477152116,0.0372486465761317,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,118589.66666666667,44.45597072760118,118539.36,118639.97333333334,1948.0,0.0,1948.0,1948.0,78.0,0.0,78.0,78.0,122.20435449999968,49.112851829243326,66.62793078040336,177.78077821959602,0.0679010999992897,0.011211485835540394,0.05521410944356645,0.08058809055501295,2995604.394199724,455934.1846674582,2479666.294668725,3511542.4937307225
binary,unseen,linear_svm,DDoS,3,0.7537783333333333,0.0007729866320534018,0.7529036166147451,0.7546530500519215,0.7983567297287338,0.0007236312043477528,0.7975378639343105,0.7991755955231572,0.9639600750082667,0.0009494096359973157,0.9628857168667948,0.9650344331497387,0.6392106928310848,0.0011937793149335038,0.6378598043657783,0.6405615812963913,0.9575027666263828,0.0011806814699593263,0.9561666997679467,0.9588388334848189,0.768693006147935,0.0008582992024109339,0.7677217491678429,0.7696642631280272,0.5794839790242938,0.0013769689718931954,0.5779257919473808,0.5810421661012068,0.04249723337361724,0.0011806814699593837,0.041161166515181064,0.04383330023205341,0.36078930716891516,0.0011937793149334897,0.35943841870360865,0.3621401956342217,68929.66666666667,84.99607834090543,68833.48454959471,69025.84878373863,3059.3333333333335,84.99607834090543,2963.151216261372,3155.515450405295,46185.0,152.81688388394784,46012.07141666765,46357.92858333235,81826.0,152.81688388394784,81653.07141666765,81998.92858333235,0.9720713747743956,0.002381181072776182,0.9693768147290168,0.9747659348197745,0.9821616480156349,0.0014817098703509316,0.9804849354543191,0.9838383605769506,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,88462.33333333333,35.21836642056717,88422.48,88502.18666666666,128011.0,0.0,128011.0,128011.0,78.0,0.0,78.0,78.0,72.933998466667,30.793363215791807,38.08802764456002,107.779969288774,0.0724235000009988,0.021531387290419694,0.048058441594624995,0.0967885584073726,2907771.8559978455,737830.9358210168,2072837.5527489583,3742706.1592467325
binary,unseen,linear_svm,DoS GoldenEye,3,0.906755,0.001276440362884247,0.9053105717532531,0.9081994282467468,0.7278144711384296,0.0076597230640239895,0.7191466785194823,0.7364822637573768,0.2824637498972942,0.00706325491533701,0.2744709245289137,0.29045657526567475,0.5283667250210724,0.014860124230358842,0.511550911440878,0.5451825386012668,0.9272622172557866,0.0006590483185046569,0.9265164338765552,0.928008000635018,0.3681254383211104,0.009564833569840303,0.3573018102179599,0.37894906642426085,0.3412848663895199,0.010975898820079946,0.32886446763831223,0.35370526514072753,0.07273778274421329,0.0006590483185047034,0.07199199936498188,0.0734835661234447,0.47163327497892754,0.014860124230358842,0.4548174613987332,0.4884490885591219,175918.33333333334,125.03332889007368,175776.84480219233,176059.82186447436,13799.666666666666,125.03332889007368,13658.178135525643,13941.15519780769,4849.333333333333,152.79179733654988,4676.433138101775,5022.2335285648915,5432.666666666667,152.79179733654988,5259.7664714351085,5605.566861898225,0.8066999193499216,0.03738630685842735,0.7643933304656324,0.8490065082342108,0.5566805642689686,0.012877627044019945,0.5421081574458071,0.5712529710921301,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,116708.33333333333,43.878620458411554,116658.68,116757.98666666666,10282.0,0.0,10282.0,10282.0,78.0,0.0,78.0,78.0,98.30835746666828,44.705883705508946,47.71888764286632,148.89782729047025,0.0614974666665754,0.0012973963551687927,0.06002932448216681,0.06296560885098398,3253136.184290374,68951.00239609437,3175110.779893586,3331161.5886871624
binary,unseen,linear_svm,DoS Hulk,3,0.7396116666666668,0.017994899508842307,0.7192485209187448,0.7599748124145888,0.8189625070806915,0.008248312189563284,0.8096286631652029,0.8282963509961802,0.9842543836932466,0.0006396340514779175,0.9835305696253115,0.9849781977611817,0.7098096666415746,0.02165667564689774,0.6853028311131766,0.7343165021699727,0.9281153475198085,0.005191255369833589,0.9222408890568057,0.9339898059828113,0.8246723937767632,0.014301770134495103,0.8084884173361669,0.8408563702173594,0.4522414861004078,0.01656780893912197,0.4334932453566745,0.47098972684414114,0.07188465248019137,0.005191255369833774,0.06601019401718836,0.07775911094319438,0.2901903333584254,0.02165667564689773,0.2656834978300273,0.31469716888682353,25340.333333333332,141.73684536257088,25179.94299391796,25500.723672748703,1962.6666666666667,141.73684536257088,1802.2763272512962,2123.0570060820373,50115.0,3740.042914192296,45882.743024752235,54347.256975247765,122582.0,3740.042914192296,118349.74302475224,126814.25697524776,0.7831601606998121,0.038513292378005666,0.7395782676450442,0.82674205375458,0.9655996634527543,0.006217680567446541,0.9585636955360276,0.972635631369481,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,76857.33333333333,31.75426480542942,76821.4,76893.26666666666,172697.0,0.0,172697.0,172697.0,78.0,0.0,78.0,78.0,355.7126383666667,299.59094302207785,16.693571629548558,694.7317051037849,0.07251589999941639,0.01856153379956218,0.05151154718934725,0.09352025280948553,2868635.3012787816,649649.9904342849,2133487.131440488,3603783.471117075
binary,unseen,linear_svm,DoS Slowhttptest,3,0.9076550000000001,0.0017556409086143018,0.9056683052876701,0.9096416947123301,0.5448717822309236,0.016803352828437226,0.5258569984845021,0.5638865659773451,0.05665014253927727,0.011195355409013416,0.04398140527950511,0.06931887979904942,0.16207600102014788,0.033709049183540944,0.12393062092447024,0.20022138111582552,0.9276675634416994,0.0016396247496562682,0.9258121533721547,0.9295229735112441,0.08394838567220736,0.016789786876189212,0.06494895324590295,0.10294781809851176,0.0544006953998998,0.0201700822487881,0.03157609866470698,0.07722529213509262,0.07233243655830061,0.0016396247496564004,0.07047702648875578,0.07418784662784544,0.8379239989798521,0.03370904918354096,0.7997786188841745,0.8760693790755298,180683.66666666666,319.3529917400702,180322.2847366013,181045.04859673203,14088.333333333334,319.3529917400702,13726.951403267956,14449.715263398712,4380.666666666667,176.23090913155198,4181.242619526464,4580.09071380687,847.3333333333334,176.23090913155198,647.9092861931307,1046.7573804735362,0.7706597015744165,0.021043840423288628,0.7468463543854049,0.7944730487634282,0.07397776985677453,0.0060151880453403195,0.06717094379985576,0.08078459591369329,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117851.33333333333,43.878620458411554,117801.68,117900.98666666666,5228.0,0.0,5228.0,5228.0,78.0,0.0,78.0,78.0,148.796498633333,96.02346374711895,40.13572025321096,257.45727701345504,0.0637853000007453,0.0038021247268570173,0.05948279084104017,0.06808780916045042,3142744.6146278675,181860.32876947217,2936950.2794787292,3348538.9497770057
binary,unseen,linear_svm,DoS slowloris,3,0.9200366666666667,0.0011051847507694737,0.9187860323884791,0.9212873009448543,0.8091571899707146,0.0004813363864040752,0.8086125065738827,0.8097018733675465,0.20590609522645087,0.002487625933493164,0.20309108148185395,0.2087211089710478,0.6919831223628692,0.0002149479781047903,0.6917398858277489,0.6922263588979894,0.9263312575785602,0.001140776380490231,0.9250403475798522,0.9276221675772681,0.31736873486243294,0.002935881462665078,0.31404647223498705,0.32069099748987884,0.3488395416965124,0.0024799535491206556,0.3460332100721537,0.35164587332087105,0.07366874242143984,0.0011407763804901696,0.07237783242273195,0.07495965242014772,0.3080168776371308,0.0002149479781048544,0.30777364110201044,0.3082601141722512,180290.0,222.02702538204667,180038.75276877146,180541.24723122854,14338.0,222.02702538204667,14086.752768771476,14589.247231228524,1654.6666666666667,1.1547005383792515,1653.3600000000001,1655.9733333333334,3717.3333333333335,1.1547005383792517,3716.0266666666666,3718.6400000000003,0.93341558614089,0.0065872037305002105,0.925961463400748,0.940869708881032,0.5732613237881306,0.017134308519628296,0.553872028421207,0.5926506191550541,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117818.66666666667,44.45597072760118,117768.36,117868.97333333334,5372.0,0.0,5372.0,5372.0,78.0,0.0,78.0,78.0,46.1591541000004,12.061662432673893,32.510098157338206,59.808210042662594,0.07037309999941493,0.00764210309131686,0.06172524625659948,0.0790209537422304,2866015.229185823,331804.20307286235,2490543.4270995846,3241487.031272061
binary,unseen,linear_svm,FTP-Patator,3,0.91929,0.0015730781925892892,0.9175098944488225,0.9210701055511776,0.7991269210160578,0.0008105767498102852,0.7982096670748422,0.8000441749572733,0.21913615509913018,0.003812503874190625,0.2148219008285513,0.22345040936970906,0.6713876243466532,0.0,0.6713876243466532,0.6713876243466532,0.9268662176854624,0.0016211534996204882,0.9250317098030314,0.9287007255678934,0.33041184299499377,0.00432864667831878,0.32551351815808366,0.33531016783190387,0.3531022568194621,0.0037206626537937557,0.34889193067338814,0.3573125829655361,0.07313378231453756,0.0016211534996205116,0.07129927443210649,0.07496829019696863,0.3286123756533468,0.0,0.3286123756533468,0.3286123756533468,179876.0,314.6156385178588,179519.9788897645,180232.0211102355,14193.0,314.6156385178588,13836.97888976448,14549.02111023552,1949.0,0.0,1949.0,1949.0,3982.0,0.0,3982.0,3982.0,0.9253710463095177,0.0017197105797080547,0.9234250105919173,0.9273170820271182,0.23171898232897123,0.00142025056277282,0.23011181752129337,0.2333261471366491,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117692.66666666667,44.45597072760118,117642.36,117742.97333333334,5931.0,0.0,5931.0,5931.0,78.0,0.0,78.0,78.0,112.43097786666719,46.89949422034002,59.3592040652448,165.5027516680896,0.06428766666673856,0.005131348179497832,0.058480999571370575,0.07009433376210655,3123833.1482506427,240962.58434536678,2851158.314895249,3396507.9816060364
binary,unseen,linear_svm,Heartbleed,3,0.9267666666666666,0.0007968113536674469,0.9258649897375815,0.9276683435957518,0.9482306375335493,0.02599971516730793,0.9188091901341796,0.977652084932919,0.0007276334491534333,3.524250342831535e-05,0.0006877528022245751,0.0007675140960822915,0.9696969696969697,0.05248638810814775,0.9103030303030304,1.029090909090909,0.9267643053701287,0.0007986260011969269,0.9258605749740538,0.9276680357662035,0.0014541756393142001,7.043737676663176e-05,0.0013744682439772373,0.001533883034651163,0.025508292697498866,0.0014086480554873718,0.023914257362801877,0.027102328032195856,0.07323569462987127,0.000798626001196945,0.07233196423379641,0.07413942502594613,0.0303030303030303,0.05248638810814779,-0.029090909090909087,0.08969696969696969,185342.66666666666,159.7164153533798,185161.93052848603,185523.40280484728,14646.333333333334,159.7164153533798,14465.597195152714,14827.069471513954,0.3333333333333333,0.5773502691896258,-0.3200000000000001,0.9866666666666668,10.666666666666666,0.5773502691896257,10.013333333333332,11.32,0.9747555812539387,0.04369587889673588,0.9253090394646635,1.024202123043214,0.6340120523872393,0.15840476339889584,0.4547601881202672,0.8132639166542115,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,119025.0,45.033320996790806,118974.04,119075.96,11.0,0.0,11.0,11.0,78.0,0.0,78.0,78.0,55.44784446666623,21.510258035887624,31.106696062644495,79.78899287068796,0.061836233333451625,0.0020873893116808155,0.05947412996268679,0.06419833670421646,3236790.0431570974,108457.49435635275,3114058.834575043,3359521.251739152
